application_name,original_area,original_freq,original_latency,original_cycles,minA_1.0x_variant,minA_1.0x_area_norm,minA_1.0x_cycle_norm,minA_1.0x_freq,minA_1.0x_freq_norm,minA_1.0x_latency_norm,minA_1.0x_power_norm,minA_1.0x_energy_norm,minE_1.0x_variant,minE_1.0x_area_norm,minE_1.0x_cycle_norm,minE_1.0x_freq,minE_1.0x_freq_norm,minE_1.0x_latency_norm,minE_1.0x_power_norm,minE_1.0x_energy_norm,minA_1.2x_variant,minA_1.2x_area_norm,minA_1.2x_cycle_norm,minA_1.2x_freq,minA_1.2x_freq_norm,minA_1.2x_latency_norm,minA_1.2x_power_norm,minA_1.2x_energy_norm,minE_1.2x_variant,minE_1.2x_area_norm,minE_1.2x_cycle_norm,minE_1.2x_freq,minE_1.2x_freq_norm,minE_1.2x_latency_norm,minE_1.2x_power_norm,minE_1.2x_energy_norm,minA_1.5x_variant,minA_1.5x_area_norm,minA_1.5x_cycle_norm,minA_1.5x_freq,minA_1.5x_freq_norm,minA_1.5x_latency_norm,minA_1.5x_power_norm,minA_1.5x_energy_norm,minE_1.5x_variant,minE_1.5x_area_norm,minE_1.5x_cycle_norm,minE_1.5x_freq,minE_1.5x_freq_norm,minE_1.5x_latency_norm,minE_1.5x_power_norm,minE_1.5x_energy_norm,minA_2.0x_variant,minA_2.0x_area_norm,minA_2.0x_cycle_norm,minA_2.0x_freq,minA_2.0x_freq_norm,minA_2.0x_latency_norm,minA_2.0x_power_norm,minA_2.0x_energy_norm,minE_2.0x_variant,minE_2.0x_area_norm,minE_2.0x_cycle_norm,minE_2.0x_freq,minE_2.0x_freq_norm,minE_2.0x_latency_norm,minE_2.0x_power_norm,minE_2.0x_energy_norm,minA_unconstrained_variant,minA_unconstrained_area_norm,minA_unconstrained_cycle_norm,minA_unconstrained_freq,minA_unconstrained_freq_norm,minA_unconstrained_latency_norm,minA_unconstrained_power_norm,minA_unconstrained_energy_norm,minE_unconstrained_variant,minE_unconstrained_area_norm,minE_unconstrained_cycle_norm,minE_unconstrained_freq,minE_unconstrained_freq_norm,minE_unconstrained_latency_norm,minE_unconstrained_power_norm,minE_unconstrained_energy_norm
libwikisort,125985.8304,21.81,0.033676845483723065,734492.0,18_uarchaware,0.9821237039685377,1.000428867843353,21.97,1.0073360843649701,0.9931430863752176,0.9951990514497995,0.9883750575145429,18_uarchaware,0.9821237039685377,1.000428867843353,21.97,1.0073360843649701,0.9931430863752176,0.9951990514497995,0.9883750575145429,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.9621585265451387,0.9852564849162557,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.9621585265451387,0.9852564849162557,6_baseline,0.8775672347356294,1.4308215746393427,22.3,1.0224667583677214,1.3993819974387471,0.9383966976036148,1.3131754450824704,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.9621585265451387,0.9852564849162557,6_baseline,0.8775672347356294,1.4308215746393427,22.3,1.0224667583677214,1.3993819974387471,0.9383966976036148,1.3131754450824704,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.9621585265451387,0.9852564849162557,0_baseline,0.7089043816787828,9.936531643639414,27.12,1.2434662998624486,7.990993921378156,0.9992220703433754,7.984777490220808,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.9621585265451387,0.9852564849162557
matmult-int,118095.7632,23.85,0.12570222222222222,2997998.0,12_baseline,0.9383595024685865,1.0149456403906876,24.62,1.0322851153039831,0.9832028238553169,0.9893496842285665,0.9727314033138926,12_baseline,0.9383595024685865,1.0149456403906876,24.62,1.0322851153039831,0.9832028238553169,0.9893496842285665,0.9727314033138926,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859,1_baseline,0.7559701650668532,44.25524399949566,26.89,1.1274633123689728,39.2520479504638,0.9421594881289692,36.98168940502273,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9497492572651284,0.9526604386145859
md5,89336.9312,26.38,0.06876489764973465,1814018.0,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,1.057883830178919,1.0055441411134822,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,1.0609718116621367,0.998162720348391,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,1.057883830178919,1.0055441411134822,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,1.0609718116621367,0.998162720348391,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,1.057883830178919,1.0055441411134822,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,1.0609718116621367,0.998162720348391,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,1.057883830178919,1.0055441411134822,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,1.0609718116621367,0.998162720348391,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,1.057883830178919,1.0055441411134822,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,1.0609718116621367,0.998162720348391
mont64,110885.0976,22.39,0.20071960696739616,4494112.0,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,1.092356009780267,1.2047115493010987,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,1.092356009780267,1.2047115493010987,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,1.092356009780267,1.2047115493010987,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904,0_baseline,0.8040689211604212,10.627454099942323,27.03,1.2072353729343457,8.803133455335132,1.0470906552552703,9.217678778046455,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,1.075894988671823,0.9820340055666904
patricia_O3,123359.5616,20.9,0.23993703349282297,5014684.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,0_baseline,0.7247573357134888,5.303704879509856,26.35,1.2607655502392345,4.206733661546717,1.0263745984955697,4.317684572847809,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0
picojpeg_test,111242.9408,24.09,0.16131158156911582,3885996.0,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9938282146883446,1.03636927053498,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9938282146883446,1.03636927053498,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9938282146883446,1.03636927053498,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483,0_baseline,0.8092544061905994,12.106770567957353,27.54,1.1432129514321294,10.590127196154418,0.9959518960205116,10.547257260108378,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,1.0103254273994484,0.9987660875074483
primecount,111550.736,23.65,0.18170896405919662,4297416.999999999,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745,0_baseline,0.7964107453311648,11.545476969072354,27.43,1.1598308668076112,9.954448790323045,1.0003514584607682,9.95794736557269,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,1.0000818423101652,0.974533810079745
qsort_large_O3,117756.688,23.16,0.7376573834196891,17084145.0,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,6_uarchaware,0.9142538383892047,1.3801504845574655,23.65,1.0211571675302245,1.351555400522237,0.9622983312775489,1.300599506551708,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,6_uarchaware,0.9142538383892047,1.3801504845574655,23.65,1.0211571675302245,1.351555400522237,0.9622983312775489,1.300599506551708,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983,1_baseline,0.7547256016575467,28.87113572262469,27.2,1.1744386873920551,24.58292291676426,0.9801221265241866,24.09426668535915,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,1.0122256516184727,0.9800646359315983
qsort_small_O3,89361.9552,27.76,1.072013832853026,29759104.000000004,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9929361225762553,0.9805731552432941
rijndael_Oz,117843.0208,20.84,32.955973896353164,686802495.9999999,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,1.0306161321335634,0.942221335405181,6_uarchaware,0.9148900025482035,1.0001583191683685,23.44,1.124760076775432,0.8892192564619794,1.0594806800361218,0.9421106225375526,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,1.0306161321335634,0.942221335405181,6_uarchaware,0.9148900025482035,1.0001583191683685,23.44,1.124760076775432,0.8892192564619794,1.0594806800361218,0.9421106225375526,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,1.0306161321335634,0.942221335405181,6_uarchaware,0.9148900025482035,1.0001583191683685,23.44,1.124760076775432,0.8892192564619794,1.0594806800361218,0.9421106225375526,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,1.0306161321335634,0.942221335405181,6_uarchaware,0.9148900025482035,1.0001583191683685,23.44,1.124760076775432,0.8892192564619794,1.0594806800361218,0.9421106225375526,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,1.0306161321335634,0.942221335405181,6_uarchaware,0.9148900025482035,1.0001583191683685,23.44,1.124760076775432,0.8892192564619794,1.0594806800361218,0.9421106225375526
sha_O3,89365.7088,27.38,0.4785083637691746,13101559.0,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,1.0104163809215712,0.9817317427123001
tarfind,111237.936,21.93,0.04123739170086639,904335.9999999999,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135,1_baseline,0.8036668353860863,148.1191636736788,26.94,1.2284541723666211,120.5736176452775,1.0650233441358385,128.4137174791294,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,1.0979509568883798,0.9820525384883135
GEOMEAN,,,,,,0.9651536496936,1.0011767229267734,,1.040003555402373,0.9626666348649378,1.015650856915836,0.9777331926248581,,0.9651987381988376,1.0007802232575538,,1.043274989936882,0.9592679139352326,1.018847683867685,0.9773478923214975,,0.9568956332400205,1.0235798902124311,,1.0326722529499193,0.9911953064377251,1.0028744119017776,0.9940444100235357,,0.9628448281621975,1.0006080098912227,,1.0395048598351952,0.9625813678734131,1.0135681622217272,0.9756418280243315,,0.9495654682618896,1.0579088030965935,,1.0323719975480459,1.024736050192372,0.9975544741777871,1.022230031720674,,0.9628448281621975,1.0006080098912227,,1.0395048598351952,0.9625813678734131,1.0135681622217272,0.9756418280243315,,0.9495654682618896,1.0579088030965935,,1.0323719975480459,1.024736050192372,0.9975544741777871,1.022230031720674,,0.9628448281621975,1.0006080098912227,,1.0395048598351952,0.9625813678734131,1.0135681622217272,0.9756418280243315,,0.8321661169647924,6.598368011971168,,1.1300074962612436,5.83922499080989,1.0036562609453847,5.860574721095102,,0.9628448281621975,1.0006080098912227,,1.0395048598351952,0.9625813678734131,1.0135681622217272,0.9756418280243315
