application_name,original_area,original_freq,original_latency,original_cycles,minA_1.0x_variant,minA_1.0x_area_norm,minA_1.0x_cycle_norm,minA_1.0x_freq,minA_1.0x_freq_norm,minA_1.0x_latency_norm,minA_1.0x_power_norm,minA_1.0x_energy_norm,minE_1.0x_variant,minE_1.0x_area_norm,minE_1.0x_cycle_norm,minE_1.0x_freq,minE_1.0x_freq_norm,minE_1.0x_latency_norm,minE_1.0x_power_norm,minE_1.0x_energy_norm,minA_1.2x_variant,minA_1.2x_area_norm,minA_1.2x_cycle_norm,minA_1.2x_freq,minA_1.2x_freq_norm,minA_1.2x_latency_norm,minA_1.2x_power_norm,minA_1.2x_energy_norm,minE_1.2x_variant,minE_1.2x_area_norm,minE_1.2x_cycle_norm,minE_1.2x_freq,minE_1.2x_freq_norm,minE_1.2x_latency_norm,minE_1.2x_power_norm,minE_1.2x_energy_norm,minA_1.5x_variant,minA_1.5x_area_norm,minA_1.5x_cycle_norm,minA_1.5x_freq,minA_1.5x_freq_norm,minA_1.5x_latency_norm,minA_1.5x_power_norm,minA_1.5x_energy_norm,minE_1.5x_variant,minE_1.5x_area_norm,minE_1.5x_cycle_norm,minE_1.5x_freq,minE_1.5x_freq_norm,minE_1.5x_latency_norm,minE_1.5x_power_norm,minE_1.5x_energy_norm,minA_2.0x_variant,minA_2.0x_area_norm,minA_2.0x_cycle_norm,minA_2.0x_freq,minA_2.0x_freq_norm,minA_2.0x_latency_norm,minA_2.0x_power_norm,minA_2.0x_energy_norm,minE_2.0x_variant,minE_2.0x_area_norm,minE_2.0x_cycle_norm,minE_2.0x_freq,minE_2.0x_freq_norm,minE_2.0x_latency_norm,minE_2.0x_power_norm,minE_2.0x_energy_norm,minA_unconstrained_variant,minA_unconstrained_area_norm,minA_unconstrained_cycle_norm,minA_unconstrained_freq,minA_unconstrained_freq_norm,minA_unconstrained_latency_norm,minA_unconstrained_power_norm,minA_unconstrained_energy_norm,minE_unconstrained_variant,minE_unconstrained_area_norm,minE_unconstrained_cycle_norm,minE_unconstrained_freq,minE_unconstrained_freq_norm,minE_unconstrained_latency_norm,minE_unconstrained_power_norm,minE_unconstrained_energy_norm
libwikisort,125985.8304,21.81,0.033676845483723065,734492.0,18_uarchaware,0.9821237039685377,1.000428867843353,21.97,1.0073360843649701,0.9931430863752176,0.9822557781855201,0.9755205351570586,24_baseline,0.9975171811067414,1.0,22.76,1.0435580009170107,0.9582601054481545,0.9979603162013715,0.9563055578361999,21_uarchaware,0.9775553172049418,1.0000612668347648,21.3,0.9766162310866576,1.0240063957589773,0.977399794066964,1.0008636403380784,24_baseline,0.9975171811067414,1.0,22.76,1.0435580009170107,0.9582601054481545,0.9979603162013715,0.9563055578361999,6_baseline,0.8775672347356294,1.4308215746393427,22.3,1.0224667583677214,1.3993819974387471,0.8781816737544978,1.2289116247326715,24_baseline,0.9975171811067414,1.0,22.76,1.0435580009170107,0.9582601054481545,0.9979603162013715,0.9563055578361999,6_baseline,0.8775672347356294,1.4308215746393427,22.3,1.0224667583677214,1.3993819974387471,0.8781816737544978,1.2289116247326715,24_baseline,0.9975171811067414,1.0,22.76,1.0435580009170107,0.9582601054481545,0.9979603162013715,0.9563055578361999,0_baseline,0.7089043816787828,9.936531643639414,27.12,1.2434662998624486,7.990993921378156,0.7118368835844857,5.688284209736395,24_baseline,0.9975171811067414,1.0,22.76,1.0435580009170107,0.9582601054481545,0.9979603162013715,0.9563055578361999
matmult-int,118095.7632,23.85,0.12570222222222222,2997998.0,12_baseline,0.9383595024685865,1.0149456403906876,24.62,1.0322851153039831,0.9832028238553169,0.9388745548095964,0.9231041135346986,12_baseline,0.9383595024685865,1.0149456403906876,24.62,1.0322851153039831,0.9832028238553169,0.9388745548095964,0.9231041135346986,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903,1_baseline,0.7559701650668532,44.25524399949566,26.89,1.1274633123689728,39.2520479504638,0.7578508652998038,29.74719850404838,18_uarchaware,0.9133240099167249,1.0114766587569437,24.05,1.0083857442348008,1.0030652104512727,0.9136919417081228,0.9164925997970903
md5,89336.9312,26.38,0.06876489764973465,1814018.0,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,0.9986160060512698,0.9492086422543848,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,0.998771973219469,0.9396450865500913,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,0.9986160060512698,0.9492086422543848,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,0.998771973219469,0.9396450865500913,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,0.9986160060512698,0.9492086422543848,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,0.998771973219469,0.9396450865500913,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,0.9986160060512698,0.9492086422543848,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,0.998771973219469,0.9396450865500913,15_uarchaware,0.9980112323356816,1.0074547220589873,27.96,1.059893858984079,0.9505241619426353,0.9986160060512698,0.9492086422543848,21_uarchaware,0.9981372809904622,1.0000016537873382,28.04,1.062926459438969,0.9408004146544215,0.998771973219469,0.9396450865500913
mont64,110885.0976,22.39,0.20071960696739616,4494112.0,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,0.9698138952066229,1.0695652239448226,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,0.9698138952066229,1.0695652239448226,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894,10_uarchaware,0.9685634654660755,1.231908550565718,25.01,1.1170165252344797,1.1028561554244871,0.9698138952066229,1.0695652239448226,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894,0_baseline,0.8040689211604212,10.627454099942323,27.03,1.2072353729343457,8.803133455335132,0.8065236861512782,7.0999356440785295,20_uarchaware,0.9744535842839895,1.0000002225133686,24.53,1.0955783832067887,0.9127600889553332,0.9754782449343717,0.8903776096202894
patricia_O3,123359.5616,20.9,0.23993703349282297,5014684.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0,0_baseline,0.7247573357134888,5.303704879509856,26.35,1.2607655502392345,4.206733661546717,0.7278039747314896,3.0616774795104535,original,1.0,1.0,20.9,1.0,1.0,1.0,1.0
picojpeg_test,111242.9408,24.09,0.16131158156911582,3885996.0,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9944486733444429,1.0370162880731362,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9944486733444429,1.0370162880731362,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253,10_uarchaware,0.9944550045552194,1.0402079672753137,24.03,0.9975093399750935,1.0428052406018438,0.9944486733444429,1.0370162880731362,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253,0_baseline,0.8092544061905994,12.106770567957353,27.54,1.1432129514321294,10.590127196154418,0.8111402394212046,8.590078309389705,18_uarchaware,0.9982566444341967,1.000048893514044,24.37,1.011623080116231,0.9885587954350971,0.9983785513328357,0.9869558980938253
primecount,111550.736,23.65,0.18170896405919662,4297416.999999999,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659,0_baseline,0.7964107453311648,11.545476969072354,27.43,1.1598308668076112,9.954448790323045,0.7984707525344942,7.948336216675328,25_uarchaware,0.962357691660591,1.0000000000000002,24.27,1.026215644820296,0.9744540585084469,0.9627387436873545,0.9381446760694659
qsort_large_O3,117756.688,23.16,0.7376573834196891,17084145.0,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,0.9711254410118368,0.9402702848592871,26_uarchaware,0.9723954736226956,1.0,24.68,1.0656303972366148,0.9384116693679093,0.9731317147094416,0.9131981569153431,24_uarchaware,0.9707060511076875,1.0000000000000002,23.92,1.0328151986183074,0.9682274247491641,0.9711254410118368,0.9402702848592871,26_uarchaware,0.9723954736226956,1.0,24.68,1.0656303972366148,0.9384116693679093,0.9731317147094416,0.9131981569153431,6_uarchaware,0.9142538383892047,1.3801504845574655,23.65,1.0211571675302245,1.351555400522237,0.9147391362971679,1.2363206197314838,26_uarchaware,0.9723954736226956,1.0,24.68,1.0656303972366148,0.9384116693679093,0.9731317147094416,0.9131981569153431,6_uarchaware,0.9142538383892047,1.3801504845574655,23.65,1.0211571675302245,1.351555400522237,0.9147391362971679,1.2363206197314838,26_uarchaware,0.9723954736226956,1.0,24.68,1.0656303972366148,0.9384116693679093,0.9731317147094416,0.9131981569153431,1_baseline,0.7547256016575467,28.87113572262469,27.2,1.1744386873920551,24.58292291676426,0.7570023342319572,18.60933003023482,26_uarchaware,0.9723954736226956,1.0,24.68,1.0656303972366148,0.9384116693679093,0.9731317147094416,0.9131981569153431
qsort_small_O3,89361.9552,27.76,1.072013832853026,29759104.000000004,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9714046544625373,0.959309773697149,18_uarchaware,0.9713249604458073,1.000000033603162,28.22,1.0165706051873198,0.9836995369533587,0.9715830822111332,0.9557458280828087,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9714046544625373,0.959309773697149,18_uarchaware,0.9713249604458073,1.000000033603162,28.22,1.0165706051873198,0.9836995369533587,0.9715830822111332,0.9557458280828087,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9714046544625373,0.959309773697149,18_uarchaware,0.9713249604458073,1.000000033603162,28.22,1.0165706051873198,0.9836995369533587,0.9715830822111332,0.9557458280828087,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9714046544625373,0.959309773697149,18_uarchaware,0.9713249604458073,1.000000033603162,28.22,1.0165706051873198,0.9836995369533587,0.9715830822111332,0.9557458280828087,15_uarchaware,0.9711849456042341,1.000000168015811,28.11,1.0126080691642652,0.9875490809007085,0.9714046544625373,0.959309773697149,18_uarchaware,0.9713249604458073,1.000000033603162,28.22,1.0165706051873198,0.9836995369533587,0.9715830822111332,0.9557458280828087
rijndael_Oz,117843.0208,20.84,32.955973896353164,686802495.9999999,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,0.9158067069433898,0.8372589866247067,10_uarchaware,0.9169285653614202,1.0001298204367624,24.26,1.1641074856046065,0.8591387245631544,0.9187556607045009,0.7893385665228432,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,0.9158067069433898,0.8372589866247067,10_uarchaware,0.9169285653614202,1.0001298204367624,24.26,1.1641074856046065,0.8591387245631544,0.9187556607045009,0.7893385665228432,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,0.9158067069433898,0.8372589866247067,10_uarchaware,0.9169285653614202,1.0001298204367624,24.26,1.1641074856046065,0.8591387245631544,0.9187556607045009,0.7893385665228432,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,0.9158067069433898,0.8372589866247067,10_uarchaware,0.9169285653614202,1.0001298204367624,24.26,1.1641074856046065,0.8591387245631544,0.9187556607045009,0.7893385665228432,3_uarchaware,0.9146351821965514,1.0002144634022998,22.8,1.0940499040307101,0.914231114794032,0.9158067069433898,0.8372589866247067,10_uarchaware,0.9169285653614202,1.0001298204367624,24.26,1.1641074856046065,0.8591387245631544,0.9187556607045009,0.7893385665228432
sha_O3,89365.7088,27.38,0.4785083637691746,13101559.0,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405,24_uarchaware,0.9731462813620073,1.0,28.18,1.029218407596786,0.971611071682044,0.9735227470141241,0.9458854795332405
tarfind,111237.936,21.93,0.04123739170086639,904335.9999999999,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107,1_baseline,0.8036668353860863,148.1191636736788,26.94,1.2284541723666211,120.5736176452775,0.8063068001209323,97.21932782256847,26_uarchaware,0.9746358472526854,1.0000774048583712,24.52,1.1181030551755586,0.894441170005876,0.9758814544207226,0.872868549879107
GEOMEAN,,,,,,0.9651536496936,1.0011767229267734,,1.040003555402373,0.9626666348649378,0.9656806177726958,0.9296285106655352,,0.9679741991505197,1.0013413550696146,,1.054692604547814,0.9494153564288307,0.9686372360864018,0.9196390667492087,,0.9568956332400205,1.0235798902124311,,1.0326722529499193,0.9911953064377251,0.9573800724596987,0.9489506342990625,,0.9667850945704988,1.0011855332959947,,1.0535702362302504,0.9502788697584207,0.9674408981261043,0.9193386432293459,,0.9495654682618896,1.0579088030965935,,1.0323719975480459,1.024736050192372,0.9500689602307336,0.9735699137172157,,0.9667850945704988,1.0011855332959947,,1.0535702362302504,0.9502788697584207,0.9674408981261043,0.9193386432293459,,0.9495654682618896,1.0579088030965935,,1.0323719975480459,1.024736050192372,0.9500689602307336,0.9735699137172157,,0.9667850945704988,1.0011855332959947,,1.0535702362302504,0.9502788697584207,0.9674408981261043,0.9193386432293459,,0.8321661169647924,6.598368011971168,,1.1300074962612436,5.83922499080989,0.8339736192762898,4.869759599354284,,0.9667850945704988,1.0011855332959947,,1.0535702362302504,0.9502788697584207,0.9674408981261043,0.9193386432293459
